,30000,,,,,,,,"Продажа 3к. кв., р-н Мытница, ул. Гагарина",https://www.olx.ua/obyavlenie/prodazha-3k-kv-r-n-mytnitsa-ul-gagarina-IDsBYxV.html,"Продажа 3к. квартиры в р-не Мытницы, скромное жилое состояние, 2 балкона, кухня-рабочая часть плитка, с/у раздельный-плитка . Хорошее месторасположение, рядом речка, магазин."
,29900,,,,,,,,"Продам 3-х кімн.кв. р-н магазину ""Буревісник""",https://www.olx.ua/obyavlenie/prodam-3-h-kmn-kv-r-n-magazinu-burevsnik-IDtu94q.html,"Квартира в гарному стані(свіжий та якісний ремонт), утеплена,не кутова. Всі кімнати окремі. Без посередників!!"
,,,,,,,,,Вторичный рынок Черкассы,https://www.olx.ua/nedvizhimost/prodazha-kvartir/vtorichnyy-rynok/cherkassy/,
,30000,,,,,,,,2х комнатная квартира. Мытница!,https://www.olx.ua/obyavlenie/2h-komnatnaya-kvartira-mytnitsa-IDsIKWK.html,"Продам 2х комнатную 10/10П квартиру  с ремонтом в центре р-на Мытница. С прекрасным видом на Днепр!  Рядышком развита транспортная развязка, садик, школа, все необходимые магазины, скверы, к центру ру"
,30000,,,,,,,,2-кім. кв. р-н Пагорбу Слави,https://www.olx.ua/obyavlenie/2-km-kv-r-n-pagorbu-slavi-IDtB06A.html,"В старовинних будинках є свій шарм! І якщо ви розділяєте такий погляд і мрієте жити в самому центрі нашого міста біля Пагорба Слави – цей варіант для вас!
2-кімнатна двохрівнева квартира з ремонтом, н"
,30000,,,,,,,,Продам 3-х комнатную с ремонтом,https://www.olx.ua/obyavlenie/prodam-3-h-komnatnuyu-s-remontom-IDtDLEI.html,"Продам 3-х комнатную квартиру в районе Пастеровская-Невского. Общая площадь 65.3 кв.м., жилая – 41 кв.м. Чешский проект, просторная кухня, комнаты раздельные. В квартире выполнен качественный ремонт. "
,30000,,,,,,,,2-х ком.кв ЮЗР( р-н Самолёта),https://www.olx.ua/obyavlenie/2-h-kom-kv-yuzr-r-n-samoleta-IDsuNv6.html,"Квартира в хорошем жилом состоянии. С/у раздельный облицован современной плиткой, новая сантехника,встроенная кухня ( рабочая часть и пол -плитка) металопластиковые окна,балкон застеклен."
,30000,,,,,,,,1 комн. квартира от владельца,https://www.olx.ua/obyavlenie/1-komn-kvartira-ot-vladeltsa-IDqkyOo.html,"Теплая солнечная квартира на 2-м этаже 8-этажного дома,  все необходимое для комфортного проживания - в пешеходной доступности (центр, супермаркеты, р. Днепр, места отдыха, школы, детские сады, остано"
1,,50 м2,26 м2,16 м2,Кирпичный,6,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/prodam-1-kom-kvartiru-s-kapitalnym-remontom-v-elitnom-dome-IDtbSCs.html,"Продам 1 ком. квартиру с евро ремонтом в элитном доме , евро окна , бойлер , кондиционер , с/у в плитке , 30000$"
,29999,,,,,,,,Продаётся 2-ком.квартира в кирпичном доме,https://www.olx.ua/obyavlenie/prodaetsya-2-kom-kvartira-v-kirpichnom-dome-IDtquka.html,"К вашему вниманию предлагается 2-ком.квартира в центре, на 7-ом этаже кирпичного 9-и этажного дома.В квартире нормальное жилое состояние, комнаты раздельные, окна выходят во двор, есть кладовка, счётч"
,30000,,,,,,,,"2-ком. Мытница, ул. Гагарина, возле школы № 34, 3/10/П",https://www.olx.ua/obyavlenie/2-kom-mytnitsa-ul-gagarina-vozle-shkoly-34-3-10-p-IDtxAV2.html,"Предлагается к продаже светлая двухкомнатная квартира с удобной планировкой по ул. Гагарина в микрорайоне Мытница, в районе ТЦ «Гранд Маркет», школы № 34 на 3-м этаже 10-этажного панельного дома с общ"
